"Number","skills","Month_Exper"
"21507","Web Services","0"
"21507","ASP 3.0","0"
"21507",".Net Framework 2.0","0"
"21507","ASP .Net 2.0","0"
"21507","MS .Net","0"
"21507","C#.Net","0"
"21507","Net Framework 2.0","0"
"21508","","0"
"21510","","0"
"21511","","144"
"21512","","0"
"21513","","616"
"21514","","12"
"21515","","84"
"21516","Ektron cms","0"
"21516","C#","0"
"21516","ASP.Net 2.0","0"
"21516","SQL Server 2005","0"
"21516","AJAX","0"
"21516","AJAX","0"
"21516","sql server 2005","0"
"21516","SQL Server 2005","0"
"21516","MySQL","0"
"21516","AJAX (Microsoft Atlas)","0"
"21518","","396"
"21519","","70"
"21520","","60"
"21521","","0"
"21522","","84"
"21523","","312"
"21524","","47"
"21525","","101"
"21526","","280"
"21527","","280"
"21528","","324"
"21529","","12"
"21530","","0"
"21531","","12"
"21532","","0"
"21534","","0"
"21535","","72"
"21536","","0"
"21537","","0"
"21538","","9"
"21539","","0"
"21540","","292"
"21541","","196"
"21542","","105"
"21543","","12"
"21544","","0"
"21546","","0"
"21548","Visual Studio","128"
"21548","C++ Builder","128"
"21548","NetBeans","128"
"21548","Java SE 6.0","128"
"21548","JBoss AS 5.0","128"
"21548","Spring","128"
"21548","Hibernate","128"
"21548","TestNG","128"
"21548","JMock","128"
"21548","SVN","128"
"21548","Timesten","128"
"21548","WebServices","128"
"21548","Ant","128"
"21548","Rally","128"
"21548","Scrum","128"
"21548","Jira","128"
"21548","Confluence","128"
"21548","Hudson CI","128"
"21548","IntelliJ IDEA","128"
"21548","Tomcat","128"
"21548","Oracle","128"
"21548","CVS","128"
"21552","","16"
"21553","","37"
"21554","","19"
"21555","","0"
"21556","","26"
"21557","","116"
"21558","","0"
"21559","","0"
"21560","","0"
"21561","","0"
"21563","","60"
"21564","","44"
"21565","","0"
"21567","","232"
"21570","Java Servlets","181"
"21570","Oracle 8I","181"
"21570","IIS","181"
"21570","ServletExec","181"
"21570","Win NT","181"
"21570","PowerBuilder 9","181"
"21570","SQL Server 2000","181"
"21570","Oracle Reports and Forms 10g","181"
"21570","Oracle Db 10g","181"
"21571","","0"
"21572","","18"
"21573","","0"
"21574","","0"
"21576","","36"
"21577","","0"
"21578","","72"
"21579","","24"
"21580","","0"
"21581","","156"
"21582","","39"
"21584","OOP/OOD","59"
"21584","C++","59"
"21584","STL","59"
"21584","SQL","59"
"21584","Interbase/Firebird","59"
"21584","1C","59"
"21584","Delphi","59"
"21584","Interbase/Firebird","59"
"21584","C/C++/C#","59"
"21584","MFC","59"
"21584","CppUnit","59"
"21584","Design Patterns","59"
"21584","Microsoft Application Blocks (Enterprise Library","59"
"21584","CompositeUI","59"
"21584","Software Factories)","59"
"21584","ADO .Net","59"
"21584","nHibernate","59"
"21584","nUnit","59"
"21584","log4net","59"
"21584","DevExpress","59"
"21584","CORBA","59"
"21584","dbVista","59"
"21584","Oracle","59"
"21584","PL/SQL","59"
"21584","MKS","59"
"21585","","53"
"21586","","0"
"21587","","0"
"21588","","0"
"21589","","42"
"21590","","48"
"21592","","0"
"21593","","105"
"21594","","0"
"21595","","0"
"21596","","67"
"21597","","34"
"21598","","0"
"21599","","0"
"21600","","52"
"21601","","0"
"21603","","0"
"21604","","72"
"21605","","9"
"21606","","0"
"21607","","97"
"21608","","0"
"21609","","0"
"21610","","0"
"21611","","0"
"21612","","33"
"21613","","22"
"21614","","0"
"21615","","0"
"21616","","13"
"21617","","0"
"21618","Spring","57"
"21618","AOP","57"
"21618","Hibernate","57"
"21618","Junit","57"
"21618","Tomcat","57"
"21618","SOAP (axis)","57"
"21618","ant","57"
"21618","MySQL","57"
"21618","WebLogic","57"
"21618","SOAP (jax-rpc)","57"
"21618","maven","57"
"21618","Postgress","57"
"21619","","180"
"21620","","47"
"21621","","0"
"21622","","0"
"21623","","0"
"21625","C# and Microsoft SQL Server","0"
"21625","iOS SDK 2.1","0"
"21625","ASP 1.1","0"
"21625","ExtJS Framework and SQL Server","0"
"21625","Struts 2.0 Framework","0"
"21625","Amazon Cloud Computing","0"
"21627","","9"
"21628","","0"
"21629","","83"
"21630","","4"
"21631","","51"
"21633","","420"
"21634","","672"
"21635","","75"
"21637","","0"
"21638","","0"
"21641","","92"
"21642","","596"
"21643","","0"
"21644","","260"
"21645","","0"
"21647","","0"
"21648","","0"
"21649","","332"
"21651","","72"
"21652","","0"
"21653","","620"
"21654","","0"
"21655","","84"
"21656","","24"
"21657","PL/I","312"
"21657","Fortran","312"
"21657","Pascal/Delphi","312"
"21657","Natural/Adabas","312"
"21657","VB/Access","312"
"21657","C","312"
"21657","Java","312"
"21657","DB/SQL","312"
"21657","Networking","312"
"21657","Javascript","312"
"21657","OSes","312"
"21658","","59"
"21659","","454"
"21660","","23"
"21661","","244"
"21662","","36"
"21663","","222"
"21664","","180"
"21665","","0"
"21666","","304"
"21667","","17"
"21669","","92"
"21671","","34"
"21672","","95"
"21673","","0"
"21674","Delphi","36"
"21674","Ruby on Rails (1.x","36"
"21674","2.x)","36"
"21674","PHP 4.x","36"
"21674","5.x","36"
"21674","Perl (5.x)","36"
"21674","MySQL (5)","36"
"21674","SQLite3","36"
"21674","PostgreSQL","36"
"21674","OS Windows","36"
"21674","OS Linux","36"
"21674","Apache (2.x)","36"
"21674","Jquery","36"
"21674","JqueryUI","36"
"21674","script.aculo.us","36"
"21674","Prototype","36"
"21674","HTML","36"
"21674","XML","36"
"21674","OLAP","36"
"21674","DataMining","36"
"21674","Delphi (5-7)","36"
"21674","Oracle (8-10)","36"
"21674","MS Access","36"
"21674","Assembler","36"
"21674","OS Windows","36"
"21675","","104"
"21677","","80"
"21678","","0"
"21679","","44"
"21680","","68"
"21681","","35"
"21682","","160"
"21683","","0"
"21685","","0"
"21686","","24"
"21687","","116"
"21689","","104"
"21690","","524"
"21691","RoR","72"
"21691","Mysql","72"
"21691","AJAX","72"
"21691","REST","72"
"21691","Prototype","72"
"21691","HTML","72"
"21691","CSS","72"
"21691","ROR","72"
"21691","Mysql. CSS","72"
"21691","JS Jquery etc","72"
"21691","Css","72"
"21691","Js etc","72"
"21692","","428"
"21693","","35"
"21696","","80"
"21697","","0"
"21698","","116"
"21699","","55"
"21700","","0"
"21701","","0"
"21702","","0"
"21703","","54"
"21705","","0"
"21706","","0"
"21707","","0"
"21708","Play!","94"
"21708","JDBC","94"
"21708","jQuery","94"
"21708","html","94"
"21708","css","94"
"21708","Java SE","94"
"21708","Hibernate","94"
"21708","OSGI","94"
"21708","EHcache","94"
"21708","TestNG","94"
"21708","TestNG","94"
"21708","Ant","94"
"21708","PostgreSql","94"
"21708","Sqlite","94"
"21708","Jira","94"
"21708","Jenkins","94"
"21708","Crucible","94"
"21708","Perforce","94"
"21709","","12"
"21710","","16"
"21711","GWT","30"
"21711","MVP","30"
"21711","JMS","30"
"21711","Java Concurrency","30"
"21711","Mockito","30"
"21711","iBatis","30"
"21711","Swing","30"
"21711","Junit","30"
"21711","Jira","30"
"21711","Tomcat","30"
"21711","Java","30"
"21711","JDBC","30"
"21711","VPN","30"
"21711","SMTP","30"
"21711","POP3","30"
"21711","SVN","30"
"21711","Firewall","30"
"21711","Bugzilla","30"
"21711","J2EE","30"
"21711","JPA","30"
"21711","JBoss Drools","30"
"21711","Oracle","30"
"21711","Maven","30"
"21711","JUnit","30"
"21711","WebSphere","30"
"21711","Hudson","30"
"21711","Jira","30"
"21712","","92"
"21713","","176"
"21714","XHTML","29"
"21714","HTML5","29"
"21714","CSS2","29"
"21714","CSS3","29"
"21714","JavaScript","29"
"21714","Photoshop","29"
"21714","","29"
"21715","","0"
"21716","","0"
"21717","","32"
"21718","","164"
"21719","","19"
"21720","","24"
"21721","","20"
"21722","","24"
"21725","","468"
"21726","","0"
"21728","3DS-MAX 2008","0"
"21728","Photoshop","0"
"21729","","0"
"21730","","150"
"21731","","0"
"21732","","968"
"21733","","0"
"21735","","81"
"21737","","36"
"21738","","72"
"21739","","0"
"21740","SharePoint 2007","0"
"21740","MOSS 2007","0"
"21740","SQL Integration Services","0"
"21741","","314"
"21743","","10"
"21744","","28"
"21745","","0"
"21746","","364"
"21747","","70"
"21749","","0"
"21750","","1076"
"21751","","0"
"21752","","0"
"21753","","156"
"21754","","0"
"21755","PHP","25"
"21755","MySQL","25"
"21755","JavaScript","25"
"21756","","92"
"21757","","12"
"21758","","196"
"21759","","0"
"21760","","12"
"21761","","72"
"21762","","0"
"21763","","50"
"21765","","0"
"21766","MOSS 2007","0"
"21766","ASP.net","0"
"21766","Share-point Designer 2007","0"
"21766","Info-path Forms","0"
"21766","Windows workflow Foundation","0"
"21766","SQL Server 2008","0"
"21766","ASP.Net","0"
"21766","ArcObjects","0"
"21766","ArcGIS Server","0"
"21766","ArcCatalog","0"
"21766","SQL Server 2005/2008","0"
"21766","SQL Server 2005 Virtual Earth","0"
"21766","SQL Server 2005","0"
"21766","VSTS 2008","0"
"21766","TFS 2008","0"
"21766","WSS 3.0","0"
"21766","Office Communications Server 2007 R2","0"
"21766","Project Server 2007","0"
"21766","MOSS 2007 / WSS 3.0","0"
"21766","Visual C#","0"
"21767","PHP","0"
"21767","MySQL","0"
"21767","HTML","0"
"21767","CSS","0"
"21767","JS/Ajax (jQuery)","0"
"21767","Sphinx Search Engine","0"
"21767","Memcached","0"
"21767","Drupal CMS","0"
"21767","XML","0"
"21767","XSLT","0"
"21767","JS/Ajax (jQuery framework)","0"
"21767","Smarty","0"
"21767","PostgreSQL","0"
"21767","JavaScript (jQuery)","0"
"21767","Zend Framework","0"
"21767","Smarty","0"
"21767","SVN","0"
"21767","CouchDB","0"
"21767","Solr search engine","0"
"21767","PHPTAL","0"
"21768","","0"
"21770","","560"
"21773","PHP 5","680"
"21773","Zend Framework","680"
"21773","Magento Commerce","680"
"21773","AJAX","680"
"21773","jQuery","680"
"21773","PHP 4","680"
"21773","MySQL 4 (InnoDB)","680"
"21773","HTML/CSS/DOM/AJAX","680"
"21773","MySQL","680"
"21773","HTML","680"
"21773","CSS","680"
"21773","Javascript","680"
"21773","CakePHP Framework","680"
"21773","MySQL (InnoDB)","680"
"21773","MySQL 5 (InnoDB)","680"
"21773","Symfony Framework","680"
"21773","Propel PDO","680"
"21773","Memcached","680"
"21773","ExtJS","680"
"21773","Sphinx SE","680"
"21773","MySQL 5","680"
"21773","Apache Solr","680"
"21773","Akamai ESI","680"
"21773","Facebook API","680"
"21773","Twitter API","680"
"21774","","0"
"21775","","0"
"21776","","0"
"21777","Embedded Visual C++","112"
"21777","C++ Builder","112"
"21777","MS Visual Studio 2008","112"
"21777","C#","112"
"21777","Java","112"
"21777","C++","112"
"21778","","0"
"21779","","0"
"21781","PHP","0"
"21781","HTML","0"
"21781","POSTGRE SQL","0"
"21781","AJAX and client side JAVASCRIPT","0"
"21782","","36"
"21783","","57"
"21784","","348"
"21785","","65"
"21786","","14"
"21787","","524"
"21788","","432"
"21789","","0"
"21790","","28"
"21791","","520"
"21793","","0"
"21794","","79"
"21795","","0"
"21796","","0"
"21797","","4"
"21798","","268"
"21799","","17"
"21801","","128"
"21802","","46"
"21803","","0"
"21804","","0"
"21807","","0"
"21808","iOS v 7.0","34"
"21808","C#","34"
"21808","ASP.NET","34"
"21808","Silverlight","34"
"21808","ASP.NET MVC 4","34"
"21808","WebServices","34"
"21808","WCF","34"
"21808","Windows Form","34"
"21808","Android SDK v 2.3.3-4.0","34"
"21809","ASP.NET","0"
"21809","Java Script","0"
"21809","SQL Server","0"
"21809","IIS","0"
"21809","IIS","0"
"21809","ASP","0"
"21809","MySQL","0"
"21809","PHP","0"
"21809","MySQL","0"
"21810","JIRA","0"
"21810","Confluence","0"
"21810","iCloud","0"
"21810","Storyboards","0"
"21810","ARC","0"
"21810","Core Data","0"
"21810","Map Kit","0"
"21810","GCD","0"
"21810","QR - Barcode recognition","0"
"21810","Twitter-Facebook API","0"
"21810","Core Graphics","0"
"21810","iOS SDK 4.3","0"
"21810","Google Analytics","0"
"21810","Urban Airship","0"
"21810","OAuth","0"
"21810","FBConnect","0"
"21810","OCUnit","0"
"21810","OCMock","0"
"21810","FoneMonkey","0"
"21810","XML","0"
"21810","Doxygen","0"
"21810","JSON","0"
"21810","Core Location","0"
"21810","multithreading","0"
"21810","memory optimization","0"
"21811","","204"
"21812","","0"
"21813","","116"
"21814","","568"
"21815","","173"
"21817","","73"
"21820","","92"
"21821","Lotus Domino Server 6/7/8","259"
"21821","VMWare GSX Farm","259"
"21821","CA ARCserve","259"
"21821","Windows Servers","259"
"21821","RHEL","259"
"21821","Silverlight 2","259"
"21821","Windows Media Services 2008","259"
"21821","IIS 7 (www","259"
"21821","ftp","259"
"21821","WebDav)","259"
"21821","Windows Web Server 2008","259"
"21821","Hyper-V Server Role","259"
"21821","Oracle 10g","259"
"21821","SharePoint Services 3.0","259"
"21821","WF","259"
"21821","SharePoint Designer 2007","259"
"21821","SharePoint Foundation 2010","259"
"21821","ASP.NET 3.5","259"
"21821","JS(Ajax)","259"
"21821","Search Server Express 2010","259"
"21821","WCF","259"
"21821","FreeBSD","259"
"21821","SLES","259"
"21821","Slackware","259"
"21821","CentOS","259"
"21821","SharePoint Server 2007","259"
"21821","ASP.NET 3.5/JS","259"
"21821","SOAP Web Services","259"
"21821","Office 365 (SharePoint online)","259"
"21821","Microsoft Azure (WCF 4)","259"
"21821","SharePoint Platform 2007/2010","259"
"21821","WCF 3.5 (REST)","259"
"21822","","276"
"21824","","0"
"21825","","100"
"21826","","0"
"21829","","48"
"21830","","0"
"21831","","0"
"21832","Macromedia Dreamweaver8","0"
"21832","Adobe photoshop7","0"
"21832","Flash Professional 8","0"
"21832","php language","0"
"21832","mysql database","0"
"21832","flash Action Script Basic","0"
"21833","","0"
"21834","","0"
"21835","","18"
"21836","","0"
"21837","","0"
"21838","SQL","0"
"21838","Delphi","0"
"21838","Database","0"
"21838","Selenium Webdriver","0"
"21838","C#","0"
"21838","NUnit","0"
"21838","internal Caspio bug-tracking system","0"
"21838","Selenium","0"
"21838","Selenium+Java","0"
"21838","Bugzilla","0"
"21839","","0"
"21842","Visual Source Safe","372"
"21842","Visual Studio .Net 2003 / 2005","372"
"21842","MS Symbol server","372"
"21842","DirectX","372"
"21842","Managed DirectX","372"
"21842","C++","372"
"21842","C#","372"
"21842","STL","372"
"21842","Lua","372"
"21842","Windows Forms","372"
"21842","MFC","372"
"21842","XML","372"
"21843","","192"
"21844","","0"
"21845","","0"
"21847","","0"
"21848","","116"
"21849","PHP","0"
"21849","XML","0"
"21849","MySql","0"
"21849","C# and MS SQL Server","0"
"21849","ASP.net","0"
"21849","C#.net and MS SQL Server 2005","0"
"21849","VB.net and MS SQL Server 2005","0"
"21849","C# and MS SQL Server","0"
"21849","C#t","0"
"21849","XML and MS SQL Server","0"
"21849","C#.Net","0"
"21849","MS SQL Server","0"
"21849","C#","0"
"21849","ASP.Net","0"
"21849","C#.Net and MS SQL Server","0"
"21849","C# and MS SQL Server","0"
"21850","","204"
"21851","","372"
"21852","","0"
"21853","","0"
"21854","","0"
"21855","","0"
"21856","","92"
"21857","","11"
"21858","","0"
"21859","Eclipse IDE","0"
"21859","Intellij IDEA IDE","0"
"21859","XML and SOAP technologies","0"
"21860","","56"
"21861","","0"
"21862","","74"
"21863","","0"
"21864","","13"
"21865","","5"
"21866","","65"
"21867","","24"
"21868","","0"
"21869","","0"
"21870","","100"
"21871","","0"
"21873","Java (Hibernate","52"
"21873","JAX-RPC","52"
"21873","RTMP","52"
"21873","JUnit)","52"
"21873","Ant","52"
"21873","PHP5 (Xnyo","52"
"21873","Smarty","52"
"21873","PHPUnit)","52"
"21873","MySQL","52"
"21873","OpenLaszlo","52"
"21873","Javascript (JQuery)","52"
"21873","Java (Sockets","52"
"21873","RMI","52"
"21873","JUnit","52"
"21873","EasyMock","52"
"21873","JavaME","52"
"21873","Android SDK)","52"
"21873","Hecl","52"
"21873","Java (Spring WS","52"
"21873","WSS4J","52"
"21873","Spring Security","52"
"21873","Hibernate","52"
"21873","JavaMail","52"
"21873","JasperReports","52"
"21873","Swing","52"
"21873","Maven","52"
"21873","Javascript","52"
"21873","Java (Android SDK","52"
"21873","BlackBerry SDK","52"
"21873","Play! Framework)","52"
"21873","Google AppEngine","52"
"21873","Gerrit","52"
"21873","Java (Netty","52"
"21873","JDBC","52"
"21873","JavaCC","52"
"21873","ActiveMQ)","52"
"21873","Python (Pyparsing","52"
"21873","Flask)","52"
"21873","NodeJS(async","52"
"21873","underscore","52"
"21873","deferred","52"
"21873","express)","52"
"21873","Javascript","52"
"21873","PhantomJS","52"
"21873","MSSQL","52"
"21873","NSIS","52"
"21873","JBoss","52"
"21873","Java (Play! Framework","52"
"21873","Hibernate)","52"
"21873","Javascript (JQuery","52"
"21873","AngularJS","52"
"21873","Angular-Strap","52"
"21873","D3","52"
"21873","NVD3","52"
"21873","Flot","52"
"21873","Moment)","52"
"21873","PostgreSQL","52"
"21873","Heroku","52"
"21873","Amazon S3","52"
"21875","","0"
"21876","","27"
"21877","","0"
"21878","","60"
"21879","","0"
"21880","Delphi 5.0","75"
"21880","Interbase","75"
"21880","Pervasive Btrieve","75"
"21880","Team Source code control system","75"
"21880","C++ language","75"
"21880","Unix shell scripting language","75"
"21880","Visual Studio under Windows","75"
"21880","NetBeans under Unix","75"
"21880","Linux OS and CygWin under WinXP","75"
"21880","mySQL","75"
"21880","BitKeeper source control system","75"
"21880","MS Visual Studio","75"
"21880","Perforce source control system","75"
"21881","VB.NET","0"
"21881","ADO.NET","0"
"21881","XML","0"
"21881","SQL server 2005","0"
"21881","Visual Studio.NET 2005","0"
"21881",".NET Web services","0"
"21881","AJAX","0"
"21881","ASP.NET","0"
"21881","SQL server 2008","0"
"21881","Visual Studio.NET 2008","0"
"21881",".NET Web services","0"
"21881","C#","0"
"21881",".Net Compact framework","0"
"21881",".NET Web services. Visual Webgui","0"
"21881","C#.NET","0"
"21881",".NET Web services","0"
"21881","SQL server 2000","0"
"21881","MS CRM 3.0","0"
"21881","Visual Studio.NET 2003","0"
"21881","MS CRM 4.0","0"
"21881","Access","0"
"21882","","204"
"21883","","0"
"21884","","0"
"21885","SharePoint 2010","0"
"21885","WSS 2.0","0"
"21885","WSS 3.0","0"
"21885","MOSS 2007","0"
"21885","Microsoft SharePoint portal server","0"
"21885","Windows SharePoint Services","0"
"21885","SQL server","0"
"21885","ASP.NET 2.0","0"
"21885","MySQL","0"
"21885","HttpModules","0"
"21885","Silverlight","0"
"21885","SQL Server 2005","0"
"21885","SSIS","0"
"21885","Report Viewer","0"
"21885","SSRS","0"
"21885","SQL server","0"
"21885","ASP","0"
"21885","EDI (Std837-X098)","0"
"21885","C#","0"
"21885","XML","0"
"21885","UPS World Ship","0"
"21885","ASP.NET","0"
"21885","C#","0"
"21885","DotNetNuke v4","0"
"21885","VB.NET","0"
"21885","Microsoft SQL server 2005","0"
"21887","","0"
"21888","VS 2010","64"
"21888","C#","64"
"21888","MVC","64"
"21888","ASP.NET","64"
"21888","WinForms","64"
"21888","WPF","64"
"21888","Silverlight","64"
"21888","WCF","64"
"21888","WIF","64"
"21888","ADO.NET","64"
"21888","TSQL","64"
"21888","RIA Services","64"
"21888","SQL Server","64"
"21888","AppFabric","64"
"21888","NUnit","64"
